File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_006_PET_500m_doy2002033_aid0001,PET_500m,aid0001,2002-02-02,1792.0,33.5,66.3,"(33.5,66.3)",59.227846,1.8579764,3.4520762,60.1,61.9,59.55,57.1,58.875
MOD16A2GF_006_PET_500m_doy2002041_aid0001,PET_500m,aid0001,2002-02-10,1792.0,34.3,67.2,"(34.3,67.2)",59.1695312,3.6188183,13.0958462,61.2,63.7,60.4,56.2,59.2
MOD16A2GF_006_PET_500m_doy2002049_aid0001,PET_500m,aid0001,2002-02-18,1792.0,29.7,62.7,"(29.7,62.7)",41.0878348,7.303186,53.3365261,46.7,62.4,38.9,29.7,36.1
MOD16A2GF_006_PET_500m_doy2002057_aid0001,PET_500m,aid0001,2002-02-26,1792.0,34.7,66.0,"(34.7,66.0)",54.5185826,6.3375172,40.1641246,59.2,66.0,58.3,34.7,46.3
MOD16A2GF_006_PET_500m_doy2002065_aid0001,PET_500m,aid0001,2002-03-06,1792.0,55.0,78.0,"(55.0,78.0)",61.7728237,1.6884995,2.8510304,62.8,64.3,62.1,59.1,61.3
MOD16A2GF_006_PET_500m_doy2002073_aid0001,PET_500m,aid0001,2002-03-14,1792.0,51.3,68.9,"(51.3,68.9)",61.3680246,1.5500788,2.4027443,62.3,63.8,61.6,58.8,60.9
MOD16A2GF_006_PET_500m_doy2002081_aid0001,PET_500m,aid0001,2002-03-22,1792.0,27.6,59.1,"(27.6,59.1)",49.4602121,4.8529442,23.5510676,52.2,55.6,51.5,45.1,49.3
MOD16A2GF_006_PET_500m_doy2002089_aid0001,PET_500m,aid0001,2002-03-30,1792.0,21.7,48.9,"(21.7,48.9)",39.6395647,4.8455961,23.4798018,42.2,45.5,41.5,36.7,40.0
MOD16A2GF_006_PET_500m_doy2002097_aid0001,PET_500m,aid0001,2002-04-07,1792.0,38.5,53.5,"(38.5,53.5)",45.199442,1.9027235,3.6203568,46.6,50.1,45.9,39.6,43.8
MOD16A2GF_006_PET_500m_doy2002105_aid0001,PET_500m,aid0001,2002-04-15,1792.0,35.6,48.9,"(35.6,48.9)",41.1138393,1.7047133,2.9060473,42.3,44.0,41.5,36.9,40.1
MOD16A2GF_006_PET_500m_doy2002113_aid0001,PET_500m,aid0001,2002-04-23,1792.0,26.7,47.8,"(26.7,47.8)",36.6797991,5.1202879,26.2173486,40.7,47.8,39.0,26.7,30.5
MOD16A2GF_006_PET_500m_doy2002121_aid0001,PET_500m,aid0001,2002-05-01,1792.0,16.8,39.1,"(16.8,39.1)",27.346317,4.8543516,23.5647297,31.6,39.1,28.3,16.8,22.4
MOD16A2GF_006_PET_500m_doy2002129_aid0001,PET_500m,aid0001,2002-05-09,1792.0,16.9,40.5,"(16.9,40.5)",33.6693638,1.9606577,3.8441786,34.9,38.1,33.8,29.4,32.6
MOD16A2GF_006_PET_500m_doy2002137_aid0001,PET_500m,aid0001,2002-05-17,1792.0,19.3,36.2,"(19.3,36.2)",29.0881696,1.9905145,3.962148,30.4,32.6,29.3,23.8,27.6
MOD16A2GF_006_PET_500m_doy2002145_aid0001,PET_500m,aid0001,2002-05-25,1792.0,16.2,31.8,"(16.2,31.8)",25.7146763,2.293321,5.2593214,27.4,31.8,26.0,20.6,23.8
MOD16A2GF_006_PET_500m_doy2002153_aid0001,PET_500m,aid0001,2002-06-02,1792.0,26.0,36.4,"(26.0,36.4)",30.4100446,1.7289033,2.9891067,32.0,36.4,30.5,26.0,28.9
MOD16A2GF_006_PET_500m_doy2002161_aid0001,PET_500m,aid0001,2002-06-10,1792.0,13.5,24.6,"(13.5,24.6)",18.9460938,2.2545728,5.0830986,20.4,24.6,18.6,13.5,17.3
MOD16A2GF_006_PET_500m_doy2002169_aid0001,PET_500m,aid0001,2002-06-18,1792.0,12.2,23.5,"(12.2,23.5)",17.1391183,2.026428,4.1064106,18.4,22.1,16.9,12.2,15.9
MOD16A2GF_006_PET_500m_doy2002177_aid0001,PET_500m,aid0001,2002-06-26,1792.0,15.1,32.0,"(15.1,32.0)",25.3458147,1.4539103,2.1138553,26.6,29.6,25.3,21.4,24.1
MOD16A2GF_006_PET_500m_doy2002185_aid0001,PET_500m,aid0001,2002-07-04,1792.0,16.9,25.4,"(16.9,25.4)",19.9251116,1.2281642,1.5083873,21.0,24.0,19.9,16.9,18.8
MOD16A2GF_006_PET_500m_doy2002193_aid0001,PET_500m,aid0001,2002-07-12,1792.0,18.7,25.6,"(18.7,25.6)",22.0988281,1.2328347,1.5198814,23.3,25.6,22.0,18.7,21.1
MOD16A2GF_006_PET_500m_doy2002201_aid0001,PET_500m,aid0001,2002-07-20,1792.0,19.4,27.4,"(19.4,27.4)",23.4512277,1.4993483,2.2480454,24.7,27.4,23.3,19.4,22.2
MOD16A2GF_006_PET_500m_doy2002209_aid0001,PET_500m,aid0001,2002-07-28,1792.0,22.8,29.2,"(22.8,29.2)",25.6730469,0.9786756,0.9578059,26.3,28.0,25.6,22.8,24.9
MOD16A2GF_006_PET_500m_doy2002217_aid0001,PET_500m,aid0001,2002-08-05,1792.0,30.2,39.6,"(30.2,39.6)",33.9976004,1.0086566,1.0173882,34.6,36.4,34.0,31.7,33.4
MOD16A2GF_006_PET_500m_doy2002225_aid0001,PET_500m,aid0001,2002-08-13,1792.0,31.4,43.0,"(31.4,43.0)",35.6789621,1.3075965,1.7098085,36.5,38.7,35.8,32.0,34.7
MOD16A2GF_006_PET_500m_doy2002233_aid0001,PET_500m,aid0001,2002-08-21,1792.0,28.7,45.4,"(28.7,45.4)",39.4442522,1.568357,2.4597437,40.3,42.4,39.8,36.8,38.9
MOD16A2GF_006_PET_500m_doy2002241_aid0001,PET_500m,aid0001,2002-08-29,1792.0,31.8,38.5,"(31.8,38.5)",34.6575893,0.7170114,0.5141053,35.1,36.2,34.7,33.1,34.3
MOD16A2GF_006_PET_500m_doy2002249_aid0001,PET_500m,aid0001,2002-09-06,1792.0,25.3,34.5,"(25.3,34.5)",30.6702009,2.0621142,4.2523151,32.5,34.5,30.6,25.3,29.5
MOD16A2GF_006_PET_500m_doy2002257_aid0001,PET_500m,aid0001,2002-09-14,1792.0,26.1,39.6,"(26.1,39.6)",34.8467634,1.5116957,2.2852239,35.8,38.6,35.1,31.1,33.9
MOD16A2GF_006_PET_500m_doy2002265_aid0001,PET_500m,aid0001,2002-09-22,1792.0,42.0,51.5,"(42.0,51.5)",48.2227121,1.2183368,1.4843447,49.1,51.5,48.4,45.1,47.5
MOD16A2GF_006_PET_500m_doy2002273_aid0001,PET_500m,aid0001,2002-09-30,1792.0,46.5,59.2,"(46.5,59.2)",54.9168527,1.2982498,1.6854526,55.7,57.3,55.1,52.5,54.4
MOD16A2GF_006_PET_500m_doy2002281_aid0001,PET_500m,aid0001,2002-10-08,1792.0,45.2,60.1,"(45.2,60.1)",52.7220424,0.959329,0.9203121,53.1,54.1,52.8,51.4,52.4
MOD16A2GF_006_PET_500m_doy2002289_aid0001,PET_500m,aid0001,2002-10-16,1792.0,25.0,42.0,"(25.0,42.0)",32.0154018,2.5597628,6.5523856,32.8,34.9,32.1,29.3,31.4
MOD16A2GF_006_PET_500m_doy2002297_aid0001,PET_500m,aid0001,2002-10-24,1792.0,28.3,53.7,"(28.3,53.7)",36.875279,6.6371492,44.0517494,43.5,53.7,31.9,28.3,31.0
MOD16A2GF_006_PET_500m_doy2002305_aid0001,PET_500m,aid0001,2002-11-01,1792.0,32.9,52.3,"(32.9,52.3)",44.3087054,4.1532853,17.2497791,47.625,52.3,45.7,32.9,39.1
MOD16A2GF_006_PET_500m_doy2002313_aid0001,PET_500m,aid0001,2002-11-09,1792.0,53.2,65.8,"(53.2,65.8)",59.4844866,0.9815851,0.9635093,60.1,61.6,59.5,57.6,59.1
MOD16A2GF_006_PET_500m_doy2002321_aid0001,PET_500m,aid0001,2002-11-17,1792.0,51.7,68.5,"(51.7,68.5)",61.0330915,1.2271045,1.5057855,61.5,62.8,61.1,59.4,60.6
MOD16A2GF_006_PET_500m_doy2002329_aid0001,PET_500m,aid0001,2002-11-25,1792.0,37.4,60.9,"(37.4,60.9)",51.009933,3.1115194,9.6815531,52.5,53.8,52.2,49.6,51.3
MOD16A2GF_006_PET_500m_doy2002337_aid0001,PET_500m,aid0001,2002-12-03,1792.0,28.7,50.7,"(28.7,50.7)",33.397433,2.7323692,7.4658416,33.2,34.5,32.9,31.0,32.3
MOD16A2GF_006_PET_500m_doy2002345_aid0001,PET_500m,aid0001,2002-12-11,1792.0,34.2,73.0,"(34.2,73.0)",46.6977121,9.8069963,96.1771767,58.6,73.0,38.8,34.2,38.3
MOD16A2GF_006_PET_500m_doy2002353_aid0001,PET_500m,aid0001,2002-12-19,1792.0,43.2,65.6,"(43.2,65.6)",54.6364955,4.035488,16.2851636,58.4,65.6,55.3,43.2,51.1
MOD16A2GF_006_PET_500m_doy2002361_aid0001,PET_500m,aid0001,2002-12-27,1792.0,44.1,52.1,"(44.1,52.1)",49.1223772,0.8542673,0.7297727,49.7,50.7,49.3,47.5,48.8
MOD16A2GF_006_PET_500m_doy2003001_aid0001,PET_500m,aid0001,2003-01-01,1792.0,57.8,71.6,"(57.8,71.6)",65.1496652,1.260133,1.5879352,65.8,67.1,65.4,63.6,64.9
MOD16A2GF_006_PET_500m_doy2003009_aid0001,PET_500m,aid0001,2003-01-09,1792.0,54.7,66.7,"(54.7,66.7)",63.5641741,2.2343903,4.9925,65.1,66.7,64.6,60.6,63.275
MOD16A2GF_006_PET_500m_doy2003017_aid0001,PET_500m,aid0001,2003-01-17,1792.0,37.2,60.8,"(37.2,60.8)",41.9351004,1.3591173,1.8471999,42.8,43.4,42.5,38.1,40.9
MOD16A2GF_006_PET_500m_doy2003025_aid0001,PET_500m,aid0001,2003-01-25,1792.0,37.3,53.4,"(37.3,53.4)",44.8007812,1.494969,2.2349324,45.8,47.4,45.1,41.6,44.1
MOD16A2GF_006_PET_500m_doy2003033_aid0001,PET_500m,aid0001,2003-02-02,1792.0,51.4,64.1,"(51.4,64.1)",57.3438616,1.41032,1.9890025,58.4,59.4,57.5,54.2,56.7
MOD16A2GF_006_PET_500m_doy2003041_aid0001,PET_500m,aid0001,2003-02-10,1792.0,36.6,66.1,"(36.6,66.1)",53.4797991,2.3390952,5.4713665,54.7,55.8,54.1,50.7,53.1
MOD16A2GF_006_PET_500m_doy2003049_aid0001,PET_500m,aid0001,2003-02-18,1792.0,47.2,63.7,"(47.2,63.7)",55.655971,1.6593008,2.7532791,56.6,57.5,56.1,53.4,55.3
MOD16A2GF_006_PET_500m_doy2003057_aid0001,PET_500m,aid0001,2003-02-26,1792.0,55.0,69.4,"(55.0,69.4)",61.4551897,1.3925968,1.9393257,62.2,63.2,61.75,59.7,61.2
MOD16A2GF_006_PET_500m_doy2003065_aid0001,PET_500m,aid0001,2003-03-06,1792.0,33.8,53.5,"(33.8,53.5)",44.6832589,1.7480151,3.0555568,45.6,47.0,45.2,42.1,44.2
MOD16A2GF_006_PET_500m_doy2003073_aid0001,PET_500m,aid0001,2003-03-14,1792.0,30.9,63.5,"(30.9,63.5)",56.8875,1.6125311,2.6002567,57.825,58.9,57.2,54.1,56.3
MOD16A2GF_006_PET_500m_doy2003081_aid0001,PET_500m,aid0001,2003-03-22,1792.0,34.2,52.5,"(34.2,52.5)",42.5176339,1.709686,2.9230261,43.5,44.8,43.0,40.3,42.2
MOD16A2GF_006_PET_500m_doy2003089_aid0001,PET_500m,aid0001,2003-03-30,1792.0,34.8,53.9,"(34.8,53.9)",47.3190848,1.5324626,2.3484416,48.2,49.4,47.7,45.2,47.0
MOD16A2GF_006_PET_500m_doy2003097_aid0001,PET_500m,aid0001,2003-04-07,1792.0,34.9,45.7,"(34.9,45.7)",39.3423549,0.9628059,0.9269951,39.9,41.1,39.5,37.7,39.0
MOD16A2GF_006_PET_500m_doy2003105_aid0001,PET_500m,aid0001,2003-04-15,1792.0,34.0,45.9,"(34.0,45.9)",39.1859933,1.3436189,1.8053116,39.9,41.4,39.5,37.4,38.9
MOD16A2GF_006_PET_500m_doy2003113_aid0001,PET_500m,aid0001,2003-04-23,1792.0,40.9,53.7,"(40.9,53.7)",45.8689174,1.6378882,2.6826778,47.0,49.6,46.2,41.5,44.8
MOD16A2GF_006_PET_500m_doy2003121_aid0001,PET_500m,aid0001,2003-05-01,1792.0,26.9,37.0,"(26.9,37.0)",30.5138393,1.0332953,1.0676991,31.3,33.7,30.6,27.5,29.7
MOD16A2GF_006_PET_500m_doy2003129_aid0001,PET_500m,aid0001,2003-05-09,1792.0,27.1,37.5,"(27.1,37.5)",31.2069754,1.4061533,1.9772672,32.1,33.6,31.5,27.9,30.4
MOD16A2GF_006_PET_500m_doy2003137_aid0001,PET_500m,aid0001,2003-05-17,1792.0,26.4,35.0,"(26.4,35.0)",30.277567,1.2928931,1.6715727,31.3,33.5,30.4,26.6,29.4
MOD16A2GF_006_PET_500m_doy2003145_aid0001,PET_500m,aid0001,2003-05-25,1792.0,26.0,31.6,"(26.0,31.6)",28.4844308,0.7445995,0.5544284,29.0,30.3,28.6,26.8,28.1
MOD16A2GF_006_PET_500m_doy2003153_aid0001,PET_500m,aid0001,2003-06-02,1792.0,15.2,23.2,"(15.2,23.2)",19.1879464,1.5350263,2.3563056,20.6,23.2,19.3,15.2,17.8
MOD16A2GF_006_PET_500m_doy2003161_aid0001,PET_500m,aid0001,2003-06-10,1792.0,23.2,36.7,"(23.2,36.7)",27.8564732,1.9941775,3.9767438,29.425,32.8,28.2,23.2,25.9
MOD16A2GF_006_PET_500m_doy2003169_aid0001,PET_500m,aid0001,2003-06-18,1792.0,23.6,32.4,"(23.6,32.4)",27.7579799,1.6542569,2.7365658,29.3,32.4,27.7,23.6,26.1
MOD16A2GF_006_PET_500m_doy2003177_aid0001,PET_500m,aid0001,2003-06-26,1792.0,22.8,30.8,"(22.8,30.8)",26.4842076,1.5110204,2.2831825,28.0,30.8,26.0,22.8,25.2
MOD16A2GF_006_PET_500m_doy2003185_aid0001,PET_500m,aid0001,2003-07-04,1792.0,18.3,25.3,"(18.3,25.3)",20.1167411,1.1201627,1.2547644,20.6,22.4,19.7,18.3,19.4
MOD16A2GF_006_PET_500m_doy2003193_aid0001,PET_500m,aid0001,2003-07-12,1792.0,15.2,23.4,"(15.2,23.4)",19.0035156,1.4530655,2.1113995,20.3,23.4,18.6,15.2,17.8
MOD16A2GF_006_PET_500m_doy2003201_aid0001,PET_500m,aid0001,2003-07-20,1792.0,22.0,30.4,"(22.0,30.4)",25.9467634,1.5410277,2.3747663,27.1,30.4,25.7,22.0,24.7
MOD16A2GF_006_PET_500m_doy2003209_aid0001,PET_500m,aid0001,2003-07-28,1792.0,23.6,33.8,"(23.6,33.8)",28.6220982,1.4053519,1.9750139,29.7,32.8,28.6,24.8,27.6
MOD16A2GF_006_PET_500m_doy2003217_aid0001,PET_500m,aid0001,2003-08-05,1792.0,30.2,35.1,"(30.2,35.1)",32.1735491,0.8083086,0.6533629,32.8,34.4,32.2,30.2,31.6
MOD16A2GF_006_PET_500m_doy2003225_aid0001,PET_500m,aid0001,2003-08-13,1792.0,28.8,36.0,"(28.8,36.0)",32.3909598,0.8400725,0.7057218,32.9,34.5,32.3,30.2,31.8
MOD16A2GF_006_PET_500m_doy2003233_aid0001,PET_500m,aid0001,2003-08-21,1792.0,27.2,33.6,"(27.2,33.6)",30.5355469,0.677478,0.4589764,30.9,31.9,30.6,29.2,30.2
MOD16A2GF_006_PET_500m_doy2003241_aid0001,PET_500m,aid0001,2003-08-29,1792.0,25.4,38.9,"(25.4,38.9)",34.2145647,2.3809922,5.6691238,35.9,38.9,35.3,25.9,31.9
MOD16A2GF_006_PET_500m_doy2003249_aid0001,PET_500m,aid0001,2003-09-06,1792.0,22.5,39.6,"(22.5,39.6)",35.8946987,1.1770972,1.3855578,36.4,37.5,36.0,34.4,35.6
MOD16A2GF_006_PET_500m_doy2003257_aid0001,PET_500m,aid0001,2003-09-14,1792.0,29.2,39.2,"(29.2,39.2)",34.8813058,0.9718481,0.9444887,35.4,36.6,35.0,33.4,34.6
MOD16A2GF_006_PET_500m_doy2003265_aid0001,PET_500m,aid0001,2003-09-22,1792.0,35.4,47.2,"(35.4,47.2)",43.1017299,1.2327254,1.519612,43.8,45.2,43.3,41.3,42.8
MOD16A2GF_006_PET_500m_doy2003273_aid0001,PET_500m,aid0001,2003-09-30,1792.0,28.4,51.3,"(28.4,51.3)",45.5932478,5.2884892,27.9681185,48.8,51.3,46.9,42.1,45.4
MOD16A2GF_006_PET_500m_doy2003281_aid0001,PET_500m,aid0001,2003-10-08,1792.0,29.5,42.3,"(29.5,42.3)",37.0001674,2.3366607,5.4599832,38.6,42.3,37.1,31.6,35.8
MOD16A2GF_006_PET_500m_doy2003289_aid0001,PET_500m,aid0001,2003-10-16,1792.0,41.8,53.1,"(41.8,53.1)",48.2780692,1.7550546,3.0802166,49.3,52.6,47.9,43.6,47.0
MOD16A2GF_006_PET_500m_doy2003297_aid0001,PET_500m,aid0001,2003-10-24,1792.0,34.2,57.5,"(34.2,57.5)",39.6970982,4.373153,19.124467,39.4,41.5,38.2,35.2,37.7
MOD16A2GF_006_PET_500m_doy2003305_aid0001,PET_500m,aid0001,2003-11-01,1792.0,36.4,51.4,"(36.4,51.4)",43.5557478,2.1954016,4.8197884,45.3,48.9,43.5,38.6,42.6
MOD16A2GF_006_PET_500m_doy2003313_aid0001,PET_500m,aid0001,2003-11-09,1792.0,54.7,67.2,"(54.7,67.2)",63.6555246,1.2915171,1.6680164,64.3,65.8,63.8,61.8,63.3
MOD16A2GF_006_PET_500m_doy2003321_aid0001,PET_500m,aid0001,2003-11-17,1792.0,60.2,72.1,"(60.2,72.1)",68.2273438,1.2300053,1.512913,69.0,70.2,68.5,65.8,67.7
MOD16A2GF_006_PET_500m_doy2003329_aid0001,PET_500m,aid0001,2003-11-25,1792.0,45.2,70.1,"(45.2,70.1)",58.2241071,5.8906184,34.6993854,63.3,70.1,60.8,45.2,51.9
MOD16A2GF_006_PET_500m_doy2003337_aid0001,PET_500m,aid0001,2003-12-03,1792.0,29.3,63.4,"(29.3,63.4)",43.4938058,8.0233553,64.3742306,51.625,63.4,41.9,29.3,34.4
MOD16A2GF_006_PET_500m_doy2003345_aid0001,PET_500m,aid0001,2003-12-11,1792.0,27.1,58.6,"(27.1,58.6)",44.2861049,9.8887321,97.7870223,53.1,58.6,49.9,27.1,32.8
MOD16A2GF_006_PET_500m_doy2003353_aid0001,PET_500m,aid0001,2003-12-19,1792.0,33.8,53.3,"(33.8,53.3)",39.2330915,3.8103088,14.5184529,40.4,44.4,38.1,33.8,37.5
MOD16A2GF_006_PET_500m_doy2003361_aid0001,PET_500m,aid0001,2003-12-27,1792.0,15.7,22.7,"(15.7,22.7)",18.4880022,0.9378964,0.8796496,19.2,20.3,18.8,15.7,17.8
MOD16A2GF_006_PET_500m_doy2004001_aid0001,PET_500m,aid0001,2004-01-01,1792.0,25.9,50.5,"(25.9,50.5)",31.125558,2.6967086,7.2722374,31.8,34.6,31.5,27.1,29.9
MOD16A2GF_006_PET_500m_doy2004009_aid0001,PET_500m,aid0001,2004-01-09,1792.0,34.5,73.6,"(34.5,73.6)",42.8503906,7.9157351,62.6588615,40.6,41.1,40.3,38.4,39.7
MOD16A2GF_006_PET_500m_doy2004017_aid0001,PET_500m,aid0001,2004-01-17,1792.0,28.5,63.3,"(28.5,63.3)",35.8828125,5.8460061,34.1757872,34.5,35.8,34.1,32.3,33.6
MOD16A2GF_006_PET_500m_doy2004025_aid0001,PET_500m,aid0001,2004-01-25,1792.0,28.5,61.7,"(28.5,61.7)",51.9771205,5.2230036,27.2797667,54.8,59.8,54.2,44.8,50.8
MOD16A2GF_006_PET_500m_doy2004033_aid0001,PET_500m,aid0001,2004-02-02,1792.0,31.4,71.0,"(31.4,71.0)",58.946596,5.2607797,27.6758031,60.9,62.1,60.2,57.4,59.5
MOD16A2GF_006_PET_500m_doy2004041_aid0001,PET_500m,aid0001,2004-02-10,1792.0,31.6,72.8,"(31.6,72.8)",57.4611607,7.0864723,50.2180897,61.3,66.8,60.5,52.1,57.6
MOD16A2GF_006_PET_500m_doy2004049_aid0001,PET_500m,aid0001,2004-02-18,1792.0,44.6,71.7,"(44.6,71.7)",54.9785156,2.7910354,7.7898788,56.5,58.1,55.8,51.5,54.5
MOD16A2GF_006_PET_500m_doy2004057_aid0001,PET_500m,aid0001,2004-02-26,1792.0,37.3,78.9,"(37.3,78.9)",62.4878348,3.262491,10.6438475,64.0,65.9,63.3,59.0,62.0
MOD16A2GF_006_PET_500m_doy2004065_aid0001,PET_500m,aid0001,2004-03-05,1792.0,27.4,65.6,"(27.4,65.6)",49.8101004,4.2190461,17.80035,52.1,57.8,51.5,42.6,48.3
MOD16A2GF_006_PET_500m_doy2004073_aid0001,PET_500m,aid0001,2004-03-13,1792.0,27.4,65.8,"(27.4,65.8)",45.9857701,5.4848771,30.0838768,49.6,57.3,48.0,35.9,44.1
MOD16A2GF_006_PET_500m_doy2004081_aid0001,PET_500m,aid0001,2004-03-21,1792.0,44.7,58.9,"(44.7,58.9)",51.3307478,1.6125131,2.6001985,52.3,53.8,51.7,48.1,50.6
MOD16A2GF_006_PET_500m_doy2004089_aid0001,PET_500m,aid0001,2004-03-29,1792.0,41.3,55.2,"(41.3,55.2)",46.511942,1.9510392,3.8065538,48.3,51.8,45.9,41.3,44.9
MOD16A2GF_006_PET_500m_doy2004097_aid0001,PET_500m,aid0001,2004-04-06,1792.0,31.8,61.5,"(31.8,61.5)",42.6523996,2.3712035,5.6226058,44.3,48.4,42.7,37.3,41.3
MOD16A2GF_006_PET_500m_doy2004105_aid0001,PET_500m,aid0001,2004-04-14,1792.0,18.3,45.6,"(18.3,45.6)",30.065904,5.5899367,31.2473922,35.2,45.6,30.45,18.3,25.0
MOD16A2GF_006_PET_500m_doy2004113_aid0001,PET_500m,aid0001,2004-04-22,1792.0,16.4,41.0,"(16.4,41.0)",25.8003906,6.151502,37.8409764,32.3,41.0,25.9,16.4,19.4
MOD16A2GF_006_PET_500m_doy2004121_aid0001,PET_500m,aid0001,2004-04-30,1792.0,13.7,33.3,"(13.7,33.3)",25.1773438,2.6652777,7.1037054,26.9,30.8,25.5,20.6,24.0
MOD16A2GF_006_PET_500m_doy2004129_aid0001,PET_500m,aid0001,2004-05-08,1792.0,23.6,36.5,"(23.6,36.5)",27.9158482,1.3735239,1.886568,28.8,31.1,28.0,24.3,27.0
MOD16A2GF_006_PET_500m_doy2004137_aid0001,PET_500m,aid0001,2004-05-16,1792.0,16.1,25.1,"(16.1,25.1)",19.469308,1.2278193,1.5075401,20.4,23.4,19.6,16.1,18.4
MOD16A2GF_006_PET_500m_doy2004145_aid0001,PET_500m,aid0001,2004-05-24,1792.0,13.0,22.0,"(13.0,22.0)",17.3411272,1.2375358,1.5314949,18.4,21.1,17.4,13.0,16.2
MOD16A2GF_006_PET_500m_doy2004153_aid0001,PET_500m,aid0001,2004-06-01,1792.0,19.3,28.0,"(19.3,28.0)",23.1445871,1.6121829,2.5991336,24.5,28.0,23.3,19.3,21.6
MOD16A2GF_006_PET_500m_doy2004161_aid0001,PET_500m,aid0001,2004-06-09,1792.0,17.3,23.7,"(17.3,23.7)",20.0405692,1.2390729,1.5353017,21.1,23.7,20.0,17.3,18.9
MOD16A2GF_006_PET_500m_doy2004169_aid0001,PET_500m,aid0001,2004-06-17,1792.0,23.4,32.2,"(23.4,32.2)",27.4908482,1.7924522,3.212885,29.2,32.2,27.3,23.4,25.8
MOD16A2GF_006_PET_500m_doy2004177_aid0001,PET_500m,aid0001,2004-06-25,1792.0,19.0,30.6,"(19.0,30.6)",25.2929688,1.9799062,3.9200287,27.3,30.6,24.9,19.0,23.5
MOD16A2GF_006_PET_500m_doy2004185_aid0001,PET_500m,aid0001,2004-07-03,1792.0,7.9,20.6,"(7.9,20.6)",17.309096,1.8385932,3.3804251,19.2,20.6,17.1,12.1,15.8
MOD16A2GF_006_PET_500m_doy2004193_aid0001,PET_500m,aid0001,2004-07-11,1792.0,14.5,25.8,"(14.5,25.8)",20.1925223,1.651957,2.7289619,21.9,25.8,20.0,14.5,18.7
MOD16A2GF_006_PET_500m_doy2004201_aid0001,PET_500m,aid0001,2004-07-19,1792.0,13.5,31.8,"(13.5,31.8)",21.3614397,1.7059582,2.9102932,22.7,26.5,21.3,17.5,20.1
MOD16A2GF_006_PET_500m_doy2004209_aid0001,PET_500m,aid0001,2004-07-27,1792.0,25.7,33.1,"(25.7,33.1)",29.3401228,1.3195358,1.7411748,30.6,33.1,29.0,25.7,28.3
MOD16A2GF_006_PET_500m_doy2004217_aid0001,PET_500m,aid0001,2004-08-04,1792.0,25.1,34.1,"(25.1,34.1)",28.8567522,1.2706549,1.6145638,29.8,32.6,28.7,25.1,27.9
MOD16A2GF_006_PET_500m_doy2004225_aid0001,PET_500m,aid0001,2004-08-12,1792.0,28.8,38.0,"(28.8,38.0)",32.9481585,1.1393367,1.2980881,33.7,35.5,33.0,30.2,32.3
MOD16A2GF_006_PET_500m_doy2004233_aid0001,PET_500m,aid0001,2004-08-20,1792.0,20.1,31.3,"(20.1,31.3)",24.2266183,1.1091292,1.2301676,24.9,26.6,24.3,21.9,23.7
MOD16A2GF_006_PET_500m_doy2004241_aid0001,PET_500m,aid0001,2004-08-28,1792.0,34.7,45.3,"(34.7,45.3)",40.0207589,1.0940453,1.1969351,40.7,42.5,40.1,37.7,39.5
MOD16A2GF_006_PET_500m_doy2004249_aid0001,PET_500m,aid0001,2004-09-05,1792.0,35.6,47.2,"(35.6,47.2)",40.5155134,1.9067825,3.6358196,41.9,46.8,41.3,35.6,38.6
MOD16A2GF_006_PET_500m_doy2004257_aid0001,PET_500m,aid0001,2004-09-13,1792.0,26.9,43.8,"(26.9,43.8)",37.3854353,1.5396634,2.3705635,38.225,40.2,37.6,34.4,36.6
MOD16A2GF_006_PET_500m_doy2004265_aid0001,PET_500m,aid0001,2004-09-21,1792.0,23.7,50.0,"(23.7,50.0)",35.2448103,2.6874099,7.2221717,36.5,40.1,35.4,30.6,34.0
MOD16A2GF_006_PET_500m_doy2004273_aid0001,PET_500m,aid0001,2004-09-29,1792.0,18.6,40.7,"(18.6,40.7)",22.0194754,4.2696689,18.2300727,21.5,22.6,20.4,18.6,19.9
MOD16A2GF_006_PET_500m_doy2004281_aid0001,PET_500m,aid0001,2004-10-07,1792.0,21.8,47.0,"(21.8,47.0)",26.2123884,6.0754797,36.9114537,24.3,25.1,23.7,21.8,23.2
MOD16A2GF_006_PET_500m_doy2004289_aid0001,PET_500m,aid0001,2004-10-15,1792.0,22.5,43.8,"(22.5,43.8)",29.5477679,3.9294327,15.4404414,31.8,40.1,30.7,22.5,25.9
MOD16A2GF_006_PET_500m_doy2004297_aid0001,PET_500m,aid0001,2004-10-23,1792.0,28.3,57.9,"(28.3,57.9)",50.915067,1.9858587,3.9436346,52.2,54.8,51.4,47.7,50.4
MOD16A2GF_006_PET_500m_doy2004305_aid0001,PET_500m,aid0001,2004-10-31,1792.0,26.9,54.5,"(26.9,54.5)",46.059375,1.9039993,3.6252134,46.9,47.9,46.4,44.4,45.9
MOD16A2GF_006_PET_500m_doy2004313_aid0001,PET_500m,aid0001,2004-11-08,1792.0,27.8,58.7,"(27.8,58.7)",40.6525112,8.8222372,77.8318687,50.9,58.7,42.5,27.8,31.2
MOD16A2GF_006_PET_500m_doy2004321_aid0001,PET_500m,aid0001,2004-11-16,1792.0,33.9,62.9,"(33.9,62.9)",57.3796875,2.2524615,5.0735829,58.7,61.5,57.7,54.0,56.8
